,geojson,ent_abr,id_dest,nombre
1398,"{""type"":""Point"",""coordinates"":[-99.147978284,19.4328162750001]}",CDMX,6625,"INEGI, Biblioteca Gilberto Loyo, Ciudad de México, Cuauhtémoc"
1399,"{""type"":""Point"",""coordinates"":[-99.664371022,19.2877707220001]}",Mex.,6523,"INEGI, Centro de Información, Toluca"
1400,"{""type"":""Point"",""coordinates"":[-101.196427234,19.7076080740001]}",Mich.,6684,"INEGI, Coordinación Estatal Michoacán, Morelia"
1401,"{""type"":""Point"",""coordinates"":[-102.285723527,19.9793323390001]}",Mich.,6683,"INEGI, Oficina Local, Zamora"
1402,"{""type"":""Point"",""coordinates"":[-101.191004398,19.708792869]}",Mich.,6673,"INEGI, Estacionamiento, Morelia"
1403,"{""type"":""Point"",""coordinates"":[-101.275856239,19.988734363]}",Mich.,4703,"Presidencia Municipal de Huandacareo, Huandacareo"
1404,"{""type"":""Point"",""coordinates"":[-102.198194431,17.962197566]}",Mich.,5590,"Presidencia Municipal de Lázaro Cárdenas, Lázaro Cárdenas"
1405,"{""type"":""Point"",""coordinates"":[-101.19218661,19.70317886]}",Mich.,3194,"Palacio de Gobierno del Estado de Michoacán, Morelia"
1406,"{""type"":""Point"",""coordinates"":[-102.71859503,19.989736841]}",Mich.,4722,"Palacio Municipal de Jiquilpan de Juárez, Jiquilpan"
1407,"{""type"":""Point"",""coordinates"":[-102.022605852,20.3413868420001]}",Mich.,4860,"Palacio Municipal de la Piedad de Cabadas, La Piedad"
1408,"{""type"":""Point"",""coordinates"":[-99.2176975789999,18.9242409280001]}",Mor.,6535,"INEGI, Coordinación Estatal Morelos, Cuernavaca"
1409,"{""type"":""Point"",""coordinates"":[-99.217696361,18.924202289]}",Mor.,6544,"INEGI, Centro de Información, Cuernavaca"
1410,"{""type"":""Point"",""coordinates"":[-98.1905816679999,19.1796222990001]}",Tlax.,11816,"Presidencia Municipal de Mazatecochco de José María Morelos, Mazatecochco de José María Morelos"
1411,"{""type"":""Point"",""coordinates"":[-99.218384025,18.9245068600001]}",Mor.,6542,"INEGI, Estacionamiento Coordinación Estatal Morelos, Cuernavaca"
1412,"{""type"":""Point"",""coordinates"":[-99.235915332,18.916918416]}",Mor.,12980,"Ayuntamiento de Cuernavaca, Cuernavaca"
1413,"{""type"":""Point"",""coordinates"":[-99.199437388,18.8420151460001]}",Mor.,13027,"C5, Centro de Coordinación Comando Control Comunicaciones y Cómputo, Emiliano Zapata"
1414,"{""type"":""Point"",""coordinates"":[-99.234882263,18.9217556850001]}",Mor.,11799,"Casa Morelos, Cuernavaca"
1415,"{""type"":""Point"",""coordinates"":[-99.218559886,18.818819795]}",Mor.,13037,"Comisión Estatal de Seguridad Pública, Temixco"
1416,"{""type"":""Point"",""coordinates"":[-99.230503658,18.925587212]}",Mor.,11818,"Congreso del Estado de Morelos, Cuernavaca"
1417,"{""type"":""Point"",""coordinates"":[-99.201481272,18.921600445]}",Mor.,13004,"Fiscalía Especializada Contra Secuestro y Extorsión, Cuernavaca"
1418,"{""type"":""Point"",""coordinates"":[-99.200903253,18.9213578550001]}",Mor.,13003,"Fiscalía General de la República, Delegación Morelos, Cuernavaca"
1419,"{""type"":""Point"",""coordinates"":[-99.267518393,19.0290111210001]}",Mor.,13017,"Palacio Municipal Huitzilac, Huitzilac"
1420,"{""type"":""Point"",""coordinates"":[-99.193813787,18.932441668]}",Mor.,13013,"Poder Judicial de Federación Morelos, Cuernavaca"
1421,"{""type"":""Point"",""coordinates"":[-99.202271307,18.921560073]}",Mor.,13011,"Policía Federal, Cuernavaca"
1422,"{""type"":""Point"",""coordinates"":[-99.236158272,18.914545839]}",Mor.,12977,"Sistema de Agua Potable de Cuernavaca, Cuernavaca"
1423,"{""type"":""Point"",""coordinates"":[-99.230175292,18.927733485]}",Mor.,11820,"Sistema DIF Morelos, Cuernavaca"
1424,"{""type"":""Point"",""coordinates"":[-104.896015896,21.5046053400001]}",Nay.,6623,"INEGI, Coordinación Estatal Nayarit, Tepic"
1425,"{""type"":""Point"",""coordinates"":[-100.292007325,25.676708896]}",N.L.,10901,"INEGI, Coordinación Estatal Nuevo León, Monterrey"
1426,"{""type"":""Point"",""coordinates"":[-100.291969254,25.676973016]}",N.L.,10900,"INEGI, Dirección Regional Noreste, Monterrey"
1427,"{""type"":""Point"",""coordinates"":[-100.291945459,25.677125301]}",N.L.,10898,"INEGI, Centro de Información, Monterrey"
1428,"{""type"":""Point"",""coordinates"":[-100.332634952,25.690040326]}",N.L.,6589,"INEGI, Almacén Regional Noreste, Monterrey"
1429,"{""type"":""Point"",""coordinates"":[-100.309264554,25.6724497860001]}",N.L.,1712,"Museo del Palacio de Gobierno, Monterrey"
1430,"{""type"":""Point"",""coordinates"":[-100.424905567,26.4981614990001]}",N.L.,6384,"Palacio Municipal de Villaldama, Villaldama"
1431,"{""type"":""Point"",""coordinates"":[-96.7167341749999,17.078513565]}",Oax.,6552,"INEGI, Dirección Regional Sur, Oaxaca, Oaxaca de Juárez"
1432,"{""type"":""Point"",""coordinates"":[-96.716641613,17.078429569]}",Oax.,6555,"INEGI, Coordinación Estatal Oaxaca, Oaxaca de Juárez"
1433,"{""type"":""Point"",""coordinates"":[-96.71095038,17.015340711]}",Oax.,6562,"INEGI, Estacionamiento, Oaxaca, San Agustín de las Juntas"
1434,"{""type"":""Point"",""coordinates"":[-96.716638044,17.0785721]}",Oax.,6556,"INEGI, Centro de Información, Oaxaca, Oaxaca de Juárez"
1435,"{""type"":""Point"",""coordinates"":[-96.7105161279999,17.0153169170001]}",Oax.,6564,"INEGI, Almacén, Oaxaca, San Agustín de las Juntas"
1436,"{""type"":""Point"",""coordinates"":[-98.2088855709999,19.073761066]}",Pue.,6566,"INEGI, Dirección Regional Oriente, Puebla"
1437,"{""type"":""Point"",""coordinates"":[-98.209129466,19.07401091]}",Pue.,6565,"INEGI, Coordinación Estatal Puebla, Puebla"
1438,"{""type"":""Point"",""coordinates"":[-98.227764634,19.032686217]}",Pue.,11761,"Centro Integral de Servicios, Puebla"
1439,"{""type"":""Point"",""coordinates"":[-98.215738598,19.08179897]}",Pue.,6570,"INEGI, Almacén Dirección Regional Oriente, Puebla"
1440,"{""type"":""Point"",""coordinates"":[-98.307339386,19.062572135]}",Pue.,4930,"Presidencia Municipal de San Pedro Cholula, San Pedro Cholula"
1441,"{""type"":""Point"",""coordinates"":[-98.266321596,19.0151081820001]}",Pue.,6330,"Poder Judicial del Estado, San Andrés Cholula"
1442,"{""type"":""Point"",""coordinates"":[-98.0447903199999,19.0446059990001]}",Pue.,12070,"Presidencia Municipal de Amozoc, Amozoc"
1443,"{""type"":""Point"",""coordinates"":[-98.21162306,19.086873736]}",Pue.,13105,"Presidencia Auxiliar de San Felipe Hueyotlipan, Puebla"
1444,"{""type"":""Point"",""coordinates"":[-97.438513757,18.4764021720001]}",Pue.,11743,"Centro Integral de Servicios Tehuacán, Tehuacán"
1445,"{""type"":""Point"",""coordinates"":[-97.7810086109999,19.2242763290001]}",Pue.,12595,"CIS, San José Chiapa"
1446,"{""type"":""Point"",""coordinates"":[-98.270760246,19.039085298]}",Pue.,12878,"CIS, San Andrés Cholula"
1447,"{""type"":""Point"",""coordinates"":[-97.3780841069999,19.822314315]}",Pue.,12940,"CIS, Teziutlán"
1448,"{""type"":""Point"",""coordinates"":[-98.194721774,19.0508925180001]}",Pue.,13010,"DIF Estatal de Puebla, Puebla"
1449,"{""type"":""Point"",""coordinates"":[-98.267992798,19.016100511]}",Pue.,6418,"Poder Judicial de la Federación, San Andrés Cholula"
1450,"{""type"":""Point"",""coordinates"":[-98.2160179209999,19.0911136280001]}",Pue.,13104,"Presidencia Auxiliar de San Jerónimo Caleras, Puebla"
1451,"{""type"":""Point"",""coordinates"":[-98.3253206649999,19.0856263750001]}",Pue.,10091,"Presidencia Auxiliar, San Diego Cuachayotla, San Pedro Cholula"
1452,"{""type"":""Point"",""coordinates"":[-98.1974747309999,19.04397734]}",Pue.,13021,"Presidencia Municipal de Puebla, Puebla"
1453,"{""type"":""Point"",""coordinates"":[-98.7782423789999,18.469759025]}",Pue.,12728,"Presidencia Municipal Teotlalco, Teotlalco"
1454,"{""type"":""Point"",""coordinates"":[-98.2108051439999,19.0742314940001]}",Pue.,7369,"Secretaría de Educación Pública, Puebla"
1455,"{""type"":""Point"",""coordinates"":[-98.268695306,19.0152472020001]}",Pue.,6336,"Tribunal Federal de Justicia Fiscal y Administrativa, San Andrés Cholula"
1456,"{""type"":""Point"",""coordinates"":[-86.8588082969999,21.147142208]}",Q.Roo.,6634,"INEGI, Oficina Local Benito Juárez, Cancún, Benito Juárez"
1457,"{""type"":""Point"",""coordinates"":[-87.0755665299999,20.6281883090001]}",Q.Roo.,10633,"Palacio Municipal de Solidaridad, Solidaridad"
1458,"{""type"":""Point"",""coordinates"":[-87.463421894,20.210657365]}",Q.Roo.,10512,"H. Ayuntamiento de Tulum Quintana Roo, Tulum"
1459,"{""type"":""Point"",""coordinates"":[-88.304228134,18.497848687]}",Q.Roo.,10333,"Palacio Municipal de Othón P. Blanco, Othón P. Blanco"
1460,"{""type"":""Point"",""coordinates"":[-88.299323941,18.4951395620001]}",Q.Roo.,6576,"INEGI, Coordinación Estatal Quintana Roo, Chetumal, Othón P. Blanco"
1461,"{""type"":""Point"",""coordinates"":[-88.300804736,18.5019624390001]}",Q.Roo.,10309,"SESA, Chetumal, Quintana Roo, Othón P. Blanco"
1462,"{""type"":""Point"",""coordinates"":[-88.300273346,18.495246638]}",Q.Roo.,6579,"INEGI, Estacionamiento Coordinación Estatal Quintana Roo, Chetumal, Othón P. Blanco"
1463,"{""type"":""Point"",""coordinates"":[-86.802559374,21.233356773]}",Q.Roo.,8170,"H. Ayuntamiento de Isla Mujeres, Isla Mujeres"
1464,"{""type"":""Point"",""coordinates"":[-87.075213654,20.6215179600001]}",Q.Roo.,12245,"Estación Naval Playa del Carmen, Solidaridad"
1465,"{""type"":""Point"",""coordinates"":[-88.2926997019999,18.492996954]}",Q.Roo.,10307,"H. Congreso del Estado de Quintana Roo, Othón P. Blanco"
1466,"{""type"":""Point"",""coordinates"":[-88.2978398769999,18.4939394310001]}",Q.Roo.,10332,"Palacio de Gobierno de Quintana Roo, Othón P. Blanco"
1467,"{""type"":""Point"",""coordinates"":[-88.318064427,18.518174206]}",Q.Roo.,10562,"SEQ, Othón P. Blanco"
1468,"{""type"":""Point"",""coordinates"":[-107.412519198,24.795141738]}",Sin.,6526,"INEGI, Coordinación Estatal Sinaloa, Culiacán"
1469,"{""type"":""Point"",""coordinates"":[-107.543417004,24.659888999]}",Sin.,229960,"Licenciado Benito Juárez, Navolato"
1470,"{""type"":""Point"",""coordinates"":[-107.375439355,24.618728139]}",Sin.,224134,"Ejido Campo Gobierno Número Dos, Culiacán"
1471,"{""type"":""Point"",""coordinates"":[-107.39389946,24.807047847]}",Sin.,6720,"Ayuntamiento de Culiacán, Culiacán"
1472,"{""type"":""Point"",""coordinates"":[-107.413005203,24.794200662]}",Sin.,6527,"INEGI, Almacén Estatal Sinaloa, Culiacán"
1473,"{""type"":""Point"",""coordinates"":[-107.427886867,24.7891509900001]}",Sin.,6529,"INEGI, Archivo General, Culiacán"
1474,"{""type"":""Point"",""coordinates"":[-98.215647455,19.30925383]}",Tlax.,6522,"INEGI, Coordinación Estatal Tlaxcala, Tlaxcala"
1475,"{""type"":""Point"",""coordinates"":[-98.119189842,19.6149359250001]}",Tlax.,11849,"Presidencia Municipal de Tlaxco, Tlaxco"
1476,"{""type"":""Point"",""coordinates"":[-98.196749375,19.332246625]}",Tlax.,11044,"Presidencia Municipal de Apetatitlán de Antonio Carvajal, Apetatitlán de Antonio Carvajal"
1477,"{""type"":""Point"",""coordinates"":[-98.377155256,19.326659497]}",Tlax.,10544,"Presidencia Municipal de Ixtacuixtla de Mariano Matamoros, Ixtacuixtla de Mariano Matamoros"
1478,"{""type"":""Point"",""coordinates"":[-98.4720486689999,19.492696353]}",Tlax.,10328,"Presidencia Municipal de Sanctórum de Lázaro Cárdenas, Sanctórum de Lázaro Cárdenas"
1479,"{""type"":""Point"",""coordinates"":[-98.2083852109999,19.532334077]}",Tlax.,11850,"Presidencia Municipal de Atlangatepec, Atlangatepec"
1480,"{""type"":""Point"",""coordinates"":[-97.9231212509999,19.312696331]}",Tlax.,10813,"Presidencia Municipal de Huamantla, Huamantla"
1481,"{""type"":""Point"",""coordinates"":[-98.5365507669999,19.4932513470001]}",Tlax.,10509,"Presidencia Municipal de Nanacamilpa de Mariano Arista, Nanacamilpa de Mariano Arista"
1482,"{""type"":""Point"",""coordinates"":[-98.204575641,19.169916116]}",Tlax.,11815,"Presidencia Municipal de Papalotla de Xicohténcatl, Papalotla de Xicohténcatl"
1483,"{""type"":""Point"",""coordinates"":[-98.210733223,19.423844043]}",Tlax.,11786,"Presidencia Municipal de Xaltocan, Xaltocan"
1484,"{""type"":""Point"",""coordinates"":[-98.348567343,19.470088053]}",Tlax.,10598,"Presidencia Municipal de Hueyotlipan, Hueyotlipan"
1485,"{""type"":""Point"",""coordinates"":[-98.104033062,19.4414598810001]}",Tlax.,11196,"Presidencia Municipal de Tetla de la Solidaridad, Tetla de la Solidaridad"
1486,"{""type"":""Point"",""coordinates"":[-98.200774772,19.224658979]}",Tlax.,10938,"Presidencia Municipal de Acuamanala de Miguel Hidalgo, Acuamanala de Miguel Hidalgo"
1487,"{""type"":""Point"",""coordinates"":[-98.4238151659999,19.462258622]}",Tlax.,11793,"Presidencia Municipal de Españita, Españita"
1488,"{""type"":""Point"",""coordinates"":[-98.208876857,19.476073236]}",Tlax.,10986,"Presidencia Municipal de Muñoz de Domingo Arenas, Muñoz de Domingo Arenas"
1489,"{""type"":""Point"",""coordinates"":[-98.140582227,19.416231695]}",Tlax.,11174,"Presidencia Municipal de Apizaco, Apizaco"
1490,"{""type"":""Point"",""coordinates"":[-98.2564954119999,19.4849770540001]}",Tlax.,11795,"Presidencia Municipal de San Lucas Tecopilco, San Lucas Tecopilco"
1491,"{""type"":""Point"",""coordinates"":[-98.29572639,19.2316332280001]}",Tlax.,11753,"Presidencia Municipal de Tetlatlahuca, Tetlatlahuca"
1492,"{""type"":""Point"",""coordinates"":[-97.917053762,19.55890972]}",Tlax.,11853,"Presidencia Municipal de Emiliano Zapata, Emiliano Zapata"
1493,"{""type"":""Point"",""coordinates"":[-98.382029802,19.267484887]}",Tlax.,10566,"Presidencia Municipal de Tepetitla de Lardizábal, Tepetitla de Lardizábal"
1494,"{""type"":""Point"",""coordinates"":[-98.048790194,19.404120919]}",Tlax.,11847,"Presidencia Municipal de Xaloztoc, Xaloztoc"
1495,"{""type"":""Point"",""coordinates"":[-98.570555489,19.588498309]}",Tlax.,10300,"Presidencia Municipal de Calpulalpan, Calpulalpan"
1496,"{""type"":""Point"",""coordinates"":[-98.184047103,19.405114054]}",Tlax.,11845,"Presidencia Municipal de Yauhquemehcan, Yauhquemehcan"
1497,"{""type"":""Point"",""coordinates"":[-98.168000827,19.3344828260001]}",Tlax.,11061,"Presidencia Municipal de Contla de Juan Cuamatzi, Contla de Juan Cuamatzi"
1498,"{""type"":""Point"",""coordinates"":[-98.091204695,19.3760433940001]}",Tlax.,11219,"Presidencia Municipal de Tzompantepec, Tzompantepec"
1499,"{""type"":""Point"",""coordinates"":[-98.237427214,19.3167893310001]}",Tlax.,10724,"Presidencia Municipal de Tlaxcala, Tlaxcala"
1500,"{""type"":""Point"",""coordinates"":[-98.2154392799999,19.309512097]}",Tlax.,6525,"INEGI, Almacén Estatal, Tlaxcala"
1501,"{""type"":""Point"",""coordinates"":[-98.240339676,19.2161498360001]}",Tlax.,11809,"Presidencia Municipal de Zacatelco, Zacatelco"
1502,"{""type"":""Point"",""coordinates"":[-98.1929717089999,19.3140356700001]}",Tlax.,11047,"Presidencia Municipal de Chiautempan, Chiautempan"
1503,"{""type"":""Point"",""coordinates"":[-98.064404632,19.33567738]}",Tlax.,11846,"Presidencia Municipal de San José Teacalco, San José Teacalco"
1504,"{""type"":""Point"",""coordinates"":[-99.156792986,23.7391935570001]}",Tamps.,4581,"INEGI, Coordinación Estatal Tamaulipas, Ciudad Victoria, Victoria"
1505,"{""type"":""Point"",""coordinates"":[-99.1800278699999,23.723226921]}",Tamps.,6536,"INEGI, Almacén Estatal y Oficinas, Ciudad Victoria, Victoria"
1506,"{""type"":""Point"",""coordinates"":[-98.282144312,26.0823395370001]}",Tamps.,4596,"INEGI, Oficina Local Reynosa, Reynosa"
1507,"{""type"":""Point"",""coordinates"":[-97.8686637769999,22.235948245]}",Tamps.,4639,"INEGI, Oficina Local Tampico, Tampico"
1508,"{""type"":""Point"",""coordinates"":[-99.50561855,27.493165043]}",Tamps.,4640,"INEGI, Oficina Local Nuevo Laredo, Nuevo Laredo"
1509,"{""type"":""Point"",""coordinates"":[-97.503956879,25.8833260480001]}",Tamps.,4597,"INEGI, Oficina Local Matamoros, Matamoros"
1510,"{""type"":""Point"",""coordinates"":[-99.143853628,23.732754917]}",Tamps.,6537,"INEGI, Oficina de Estadísticas Económicas, Ciudad Victoria, Victoria"
1511,"{""type"":""Point"",""coordinates"":[-96.89714642,19.526745733]}",Ver.,6547,"INEGI, Coordinación Estatal Veracruz, Xalapa"
1512,"{""type"":""Point"",""coordinates"":[-96.140682654,19.202298065]}",Ver.,6573,"INEGI, Oficina Local Veracruz, Veracruz"
1513,"{""type"":""Point"",""coordinates"":[-96.932669075,18.8906525370001]}",Ver.,6622,"INEGI, Oficina Local, Córdoba"
1514,"{""type"":""Point"",""coordinates"":[-94.457717221,18.1432372850001]}",Ver.,6546,"INEGI, Oficina Local Coatzacoalcos, Coatzacoalcos"
1515,"{""type"":""Point"",""coordinates"":[-97.415832232,20.952728913]}",Ver.,6647,"INEGI, Oficina Local Túxpam de Rodríguez Cano, Tuxpan"
1516,"{""type"":""Point"",""coordinates"":[-94.4513571109999,17.2760601950001]}",Ver.,12176,"Palacio Municipal de Uxpanapa, Uxpanapa"
1517,"{""type"":""Point"",""coordinates"":[-96.9289376249999,19.5378311060001]}",Ver.,6548,"INEGI, Centro de Información, Xalapa"
1518,"{""type"":""Point"",""coordinates"":[-97.1807265309999,18.8038150560001]}",Ver.,12251,"Palacio Municipal de Camerino Z. Mendoza, Camerino Z. Mendoza"
1519,"{""type"":""Point"",""coordinates"":[-97.675627793,20.917142133]}",Ver.,12260,"Palacio Municipal de Álamo Temapache, Álamo Temapache"
1520,"{""type"":""Point"",""coordinates"":[-94.646937534,17.772632819]}",Ver.,12198,"Palacio Municipal de Hidalgotitlán, Hidalgotitlán"
1521,"{""type"":""Point"",""coordinates"":[-95.7029909619999,18.0751797730001]}",Ver.,11989,"Palacio Municipal de José Azueta, José Azueta"
1522,"{""type"":""Point"",""coordinates"":[-95.796348797,18.364394208]}",Ver.,11936,"Palacio Municipal de Cosamaloapan de Carpio, Cosamaloapan de Carpio"
1523,"{""type"":""Point"",""coordinates"":[-95.7371550999999,17.6625689430001]}",Ver.,11984,"Palacio Municipal de Santiago Sochiapan, Santiago Sochiapan"
1524,"{""type"":""Point"",""coordinates"":[-97.6874152409999,21.35008013]}",Ver.,12273,"Palacio Municipal de Naranjos Amatlán, Naranjos Amatlán"
1525,"{""type"":""Point"",""coordinates"":[-94.721778596,17.9659071500001]}",Ver.,12192,"Palacio Municipal de Jáltipan, Jáltipan"
1526,"{""type"":""Point"",""coordinates"":[-94.76029025,18.246426849]}",Ver.,11901,"Palacio Municipal de Tatahuicapan de Juárez, Tatahuicapan de Juárez"
1527,"{""type"":""Point"",""coordinates"":[-94.090367602,17.909201318]}",Ver.,12177,"Palacio Municipal de Las Choapas, Las Choapas"
1528,"{""type"":""Point"",""coordinates"":[-94.960102203,17.881060157]}",Ver.,12006,"Palacio Municipal de Sayula de Alemán, Sayula de Alemán"
1529,"{""type"":""Point"",""coordinates"":[-97.101793178,18.5665032090001]}",Ver.,12249,"Palacio Municipal de Astacinga, Astacinga"
1530,"{""type"":""Point"",""coordinates"":[-97.8792474689999,21.328515886]}",Ver.,12279,"Palacio Municipal de Citlaltépec, Citlaltépetl"
1531,"{""type"":""Point"",""coordinates"":[-95.3018897379999,18.465620512]}",Ver.,11920,"Palacio Municipal de Santiago Tuxtla, Santiago Tuxtla"
1532,"{""type"":""Point"",""coordinates"":[-94.544786167,17.98537236]}",Ver.,12206,"Palacio Municipal de Minatitlán, Minatitlán"
